470	BLN-KIK-A0435	2	1604818.56	5381193.59	473.53
471	BLN-KIK-A0436	2	1604657.58	5381126.88	475.47
472	BLN-KIK-A0437	2	1604509.91	5381066.49	477.85
473	BLN-KIK-A0438	2	1604350.6	5381000.3	479.45
474	BLN-KIK-A0439	2	1604169.07	5380925.19	481.69
475	BLN-KIK-A0440	2	1604012.39	5380860.66	483.39
476	BLN-KIK-A0441	2	1603850.2	5380793.72	484.19
477	BLN-KIK-A0442	2	1603680.79	5380723.38	486.49
478	BLN-KIK-A0443	2	1603527.86	5380660.31	487.6
479	BLN-KIK-A0444	2	1603378.26	5380598.5	489.04
480	BLN-KIK-A0445	2	1603213.97	5380530.47	489.9
481	BLN-KIK-A0446	2	1603037.5	5380457.67	493.97
482	BLN-KIK-A0447	2	1602869.34	5380388.29	495.57
483	BLN-KIK-A0448	2	1602641.69	5380294.43	516.32
484	BLN-KIK-A0449	2	1602515.53	5380201.71	507.87
485	BLN-KIK-A0450	2	1602370.97	5380096.18	503.56
486	BLN-KIK-A0451	2	1602250.66	5380007.78	500.32
487	BLN-KIK-A0452	2	1602098.28	5379895.59	502.43
488	BLN-KIK-A0453	2	1601949.03	5379786.19	504.33
489	BLN-KIK-A0454	2	1601840.47	5379706.47	503.74
490	BLN-KIK-A0455	2	1601698.44	5379602.28	505.59
491	BLN-KIK-A0456	2	1601554.84	5379496.78	504.78
492	BLN-KIK-A0457	2	1601362.32	5379355.42	498.31
493	BLN-KIK-A0458	2	1601231.21	5379259.09	499.44
494	BLN-KIK-A0459	2	1601082.49	5379149.87	501.92
495	BLN-KIK-A0460	2	1600951.84	5379053.49	503.07
496	BLN-KIK-A0461	2	1600823.73	5378959.84	504.92
497	BLN-KIK-A0462	2	1600657.49	5378837.72	506.7
498	BLN-KIK-A0463	2	1600514.56	5378732.75	508.33
499	BLN-KIK-A0464	2	1600371.62	5378627.85	510.02
500	BLN-KIK-A0465	2	1600217.0	5378513.88	510.57
501	BLN-KIK-A0466	2	1600067.37	5378404.16	512.17
502	BLN-KIK-A0467	2	1599927.79	5378302.01	513.85
503	BLN-KIK-A0468	2	1599800.43	5378208.4	515.21
504	BLN-KIK-A0469	2	1599686.95	5378124.86	516.76
505	BLN-KIK-A0470	2	1599536.8	5378014.75	519.08
506	BLN-KIK-A0471	2	1599383.26	5377901.51	521.13
507	BLN-KIK-A0472	2	1599233.58	5377791.94	522.31
508	BLN-KIK-A0473	2	1599105.85	5377698.28	524.09
509	BLN-KIK-A0474	2	1598966.16	5377595.66	526.37
510	BLN-KIK-A0475	2	1598813.11	5377483.04	528.06
511	BLN-KIK-A0476	2	1598669.47	5377377.71	529.1
512	BLN-KIK-A0477	2	1598486.34	5377243.3	539.39
513	BLN-KIK-A0478	2	1598321.14	5377121.69	540.39
514	BLN-KIK-A0479	2	1598191.36	5377026.55	544.09
515	BLN-KIK-A0480	2	1598040.14	5376915.66	544.65
516	BLN-KIK-A0481	2	1597891.18	5376806.16	546.6
517	BLN-KIK-A0482	2	1597736.39	5376692.58	547.81
518	BLN-KIK-A0483	2	1597603.73	5376594.92	549.13
519	BLN-KIK-A0484	2	1597459.07	5376488.66	551.75
520	BLN-KIK-A0485	2	1597314.18	5376382.32	554.49
521	BLN-KIK-A0486	2	1597180.59	5376284.53	557.93
522	BLN-KIK-A0487	2	1597042.7	5376182.99	562.83
523	BLN-KIK-A0488	2	1596905.15	5376082.02	566.71
524	BLN-KIK-A0489	2	1596755.58	5375972.09	571.11
525	BLN-KIK-A0490	2	1596566.03	5375833.01	591.93
526	BLN-KIK-A0491	2	1596424.36	5375728.89	600.12
527	BLN-KIK-A0492	2	1596221.94	5375710.75	603.86
528	BLN-KIK-A0493	2	1595959.39	5375687.72	623.53
529	BLN-KIK-A0494	2	1595652.74	5375661.44	643.72
530	BLN-KIK-A0495	2	1595446.39	5375643.02	656.16
531	BLN-KIK-A0496	2	1595246.47	5375625.77	672.18
532	BLN-KIK-A0497	2	1595127.85	5375615.85	679.31
533	BLN-KIK-A0498	2	1594805.02	5375587.66	697.06
534	BLN-KIK-A0499	2	1594664.01	5375574.9	711.37
535	BLN-KIK-A0500	2	1594456.25	5375557.16	709.93
536	BLN-KIK-A0501	2	1594269.81	5375540.95	712.52
537	BLN-KIK-A0502	2	1594106.39	5375558.97	713.59
538	BLN-KIK-A0503	2	1593944.87	5375576.41	712.32
539	BLN-KIK-A0504	2	1593690.29	5375531.06	718.58
540	BLN-KIK-A0505	2	1593506.93	5375497.7	732.53
541	BLN-KIK-A0506	2	1593435.2	5375485.21	737.83
542	BLN-KIK-A0507	2	1593350.52	5375469.72	739.61
543	BLN-KIK-A0508	2	1593258.02	5375453.57	732.76
544	BLN-KIK-A0509	2	1593023.46	5375526.59	745.45
545	BLN-KIK-A0510	2	1592904.93	5375563.88	743.28
546	BLN-KIK-A0511	2	1592769.39	5375606.31	741.55
547	BLN-KIK-A0512	2	1592713.12	5375634.91	740.0
548	BLN-KIK-A0513	2	1592556.16	5375714.38	732.12
549	BLN-KIK-A0514	2	1592375.34	5375806.29	722.44
550	BLN-KIK-A0515	2	1592199.26	5375895.7	720.44
551	BLN-KIK-A0516	2	1592071.74	5375960.55	714.5
552	BLN-KIK-A0517	2	1591919.48	5376038.3	708.94
553	BLN-KIK-A0518	2	1591782.58	5376108.11	702.09
554	BLN-KIK-A0519	2	1591652.61	5376189.81	679.59
555	BLN-KIK-A0520	2	1591319.57	5376401.33	661.79
556	BLN-KIK-A0521	2	1591205.84	5376604.6	646.37
557	BLN-KIK-A0522	2	1591082.33	5376826.21	658.7
558	BLN-KIK-A0523	2	1591031.37	5376996.17	654.0
559	BLN-KIK-A0524	2	1590953.35	5377255.72	653.62
560	BLN-KIK-A0525	2	1590892.88	5377456.89	664.05
561	BLN-KIK-A0526	2	1590844.7	5377617.91	661.96
562	BLN-KIK-A0527	2	1590788.9	5377804.08	658.07
563	BLN-KIK-A0528	2	1590755.27	5377916.31	657.43
564	BLN-KIK-A0529	2	1590751.39	5378053.28	654.66
565	BLN-KIK-A0530	2	1590747.08	5378207.04	651.23
566	BLN-KIK-A0531	2	1590742.0	5378382.37	648.08
567	BLN-KIK-A0532	2	1590737.98	5378535.06	644.18
568	BLN-KIK-A0533	2	1590732.9	5378715.6	641.89
569	BLN-KIK-A0534	2	1590727.88	5378884.33	639.85
570	BLN-KIK-A0535	2	1590722.92	5379063.61	636.87
571	BLN-KIK-A0536	2	1590717.51	5379251.56	633.7
572	BLN-KIK-A0537	2	1590712.92	5379422.39	629.84
573	BLN-KIK-A0538	2	1590707.74	5379606.31	625.48
574	BLN-KIK-A0539	2	1590702.16	5379799.58	622.8
575	BLN-KIK-A0540	2	1590698.21	5379934.46	619.38
576	BLN-KIK-A0541	2	1590690.75	5380023.09	610.12
577	BLN-KIK-A0542	2	1590680.38	5380147.8	591.65
578	BLN-KIK-A0543	2	1590654.02	5380455.11	566.38
579	BLN-KIK-A0544	2	1590638.74	5380627.32	562.07
580	BLN-KIK-A0545	2	1590620.76	5380749.73	560.81
581	BLN-KIK-A0546	2	1590597.3	5380926.88	559.81
582	BLN-KIK-A0547	2	1590563.81	5381170.1	558.52
583	BLN-KIK-A0548	2	1590541.2	5381339.14	565.8
584	BLN-KIK-A0549	2	1590810.37	5381874.43	583.08
585	BLN-KIK-A0550	2	1590847.33	5382010.25	583.43
586	BLN-KIK-A0551	2	1590897.4	5382190.24	579.88
587	BLN-KIK-A0552	2	1590949.04	5382378.26	578.49
588	BLN-KIK-A0553	2	1591009.71	5382583.85	577.86
589	BLN-KIK-A0554	2	1591019.72	5382760.69	578.28
590	BLN-KIK-A0555	2	1591041.16	5383150.15	574.83
591	BLN-KIK-A0556	2	1591009.96	5383287.47	570.95
592	BLN-KIK-A0557	2	1590974.27	5383442.44	568.78
593	BLN-KIK-A0558	2	1590912.83	5383709.05	575.52
594	BLN-KIK-A0559	2	1590888.53	5383817.21	583.44
595	BLN-KIK-A0560	2	1590849.64	5383985.64	607.43
596	BLN-KIK-A0561	2	1590828.54	5384074.75	616.35
597	BLN-KIK-A0562	2	1590741.01	5384456.92	597.83
598	BLN-KIK-A0563	2	1590725.58	5384522.82	597.54
599	BLN-KIK-A0564	2	1590689.17	5384681.99	590.12
600	BLN-KIK-A0565	2	1590649.19	5384857.27	585.97
601	BLN-KIK-A0566	2	1590618.25	5384992.17	583.25
602	BLN-KIK-A0567	2	1590529.58	5385377.02	573.75
603	BLN-KIK-A0568	2	1590473.02	5385562.37	544.42
604	BLN-KIK-A0569	2	1590432.23	5385696.86	539.17
605	BLN-KIK-A0570	2	1590318.89	5386069.19	533.15
606	BLN-KIK-A0571	2	1590274.19	5386175.82	528.72
607	BLN-KIK-A0572	2	1590140.96	5386350.6	510.6
608	BLN-KIK-A0573	2	1590038.75	5386479.31	506.18
609	BLN-KIK-A0574	2	1589668.79	5386598.75	501.37
610	BLN-KIK-A0575	2	1589557.17	5386598.2	500.85
611	BLN-KIK-AKIKG20	2	1589549.95	5386543.97	502.13
